stdYymm,nationCode,mprcExipitmCode,imxprtSeCode,nationNm,ecoblNm,mprcExipitmNm,imxprtSeNm,imxprtWt,imxprtDollarAmount
202401,ID,1212299099,I,인도네시아,동남아국가연합/아시아.태평양 경제협력체,해초류와 기타조류 기타(기타),수입,20,79
202401,ID,1302312000,I,인도네시아,동남아국가연합/아시아.태평양 경제협력체,분한천,수입,8000.9,115343
202401,ID,1504200000,I,인도네시아,동남아국가연합/아시아.태평양 경제협력체,어류의 지방과 기름 및 그 분획물[간유(肝油)는 제외한다],수입,1.445,15
202401,ID,1604119000,I,인도네시아,동남아국가연합/아시아.태평양 경제협력체,연어(조제/밀페용기에 넣은 것 이외 기타),수입,27.915,108
202401,ID,1604131000,I,인도네시아,동남아국가연합/아시아.태평양 경제협력체,정어리(밀폐용기에넣은것),수입,111.6,357
202401,ID,1604141019,I,인도네시아,동남아국가연합/아시아.태평양 경제협력체,"다랭이류(다랭이, 가다랭이 이외 기타/조제/밀폐용기에 넣은 것)",수입,22.1,151
202401,ID,1604151000,I,인도네시아,동남아국가연합/아시아.태평양 경제협력체,고등어(조제/밀폐용기에 넣은 것),수입,23.251,28
202401,ID,1604191020,I,인도네시아,동남아국가연합/아시아.태평양 경제협력체,전갱이(밀폐용기에넣은것),수입,34.483,245
202401,ID,1604191090,I,인도네시아,동남아국가연합/아시아.태평양 경제협력체,"어류조제품(연어,청어,정어리,고등어 등 밀폐용기에넣은것)",수입,.68,10
202401,ID,1604199090,I,인도네시아,동남아국가연합/아시아.태평양 경제협력체,"어류조제품(연어,청어,고등어,기타/조제/밀폐용기에 넣은 것)",수입,2.48,29
202401,ID,1604204090,I,인도네시아,동남아국가연합/아시아.태평양 경제협력체,생선묵(게맛의 것 이외 기타),수입,8100,27238
202401,ID,1604209000,I,인도네시아,동남아국가연합/아시아.태평양 경제협력체,"어류조제,저장제품(생선 페이스트,마리네이드,소시지,생선묵)",수입,1248,21536
202401,ID,1604320000,I,인도네시아,동남아국가연합/아시아.태평양 경제협력체,캐비아 대용물,수입,24320,1145199
202401,ID,1605211000,I,인도네시아,동남아국가연합/아시아.태평양 경제협력체,새우류(조제 또는 저장처리)(밀폐용기에 넣지 아니한 것)(브레드한 것),수입,8000,24000
202401,ID,1605290000,I,인도네시아,동남아국가연합/아시아.태평양 경제협력체,새우류(조제 또는 저장처리),수입,2.3,10
202401,ID,1605542099,I,인도네시아,동남아국가연합/아시아.태평양 경제협력체,오징어 기타(조제 또는 저장처리),수입,28337.036,155501
202401,ID,1605550000,I,인도네시아,동남아국가연합/아시아.태평양 경제협력체,"문어, 기타조제저장처리문어(밀폐용기에넣은것 포함, 밀폐용기이외)",수입,5189,81986
202401,ID,1605619000,I,인도네시아,동남아국가연합/아시아.태평양 경제협력체,해삼(조제 또는 저장처리)기타,수입,1708.61,65215
202401,ID,2008995010,I,인도네시아,동남아국가연합/아시아.태평양 경제협력체,김,수입,1,160
202401,ID,2501009010,I,인도네시아,동남아국가연합/아시아.태평양 경제협력체,식염,수입,.25,7
202401,ID,2501009090,I,인도네시아,동남아국가연합/아시아.태평양 경제협력체,"기타소금,해수",수입,11.52,482
202401,ID,9601901090,I,인도네시아,동남아국가연합/아시아.태평양 경제협력체,패각(기타),수입,2097,49122
202401,IE,0304895000,I,아일랜드,유럽연합/경제협력개발기구,고등어의것(냉동한 것),수입,12.658,13
202401,IE,0307929000,I,아일랜드,유럽연합/경제협력개발기구,기타,수입,22050,259088
202401,IE,1605591090,I,아일랜드,유럽연합/경제협력개발기구,골뱅이(조제 또는 저장처리)(기타),수입,53005,533664
202401,IE,2501009090,I,아일랜드,유럽연합/경제협력개발기구,"기타소금,해수",수입,3,2267
202401,IN,0301119000,I,인디아,,기타(활어)(비단잉어 외  민물의 것),수입,120,4512
202401,IN,0303892000,I,인디아,,갈치(냉동),수입,186400,702171
202401,IN,0303899091,I,인디아,,민어(냉동),수입,20000,52910
202401,IN,0303899099,I,인디아,,기타어류(냉동),수입,86302.5,170902
202401,IN,0304991000,I,인디아,,기타 냉동연육,수입,925040,1649131
202401,IN,0306171090,I,인디아,,기타의 새우류의 새우살(냉동한 것)(훈제한 것 외 기타),수입,289893,1942939
202401,IN,0306179099,I,인디아,,기타,수입,61860,303767
202401,IN,0307431090,I,인디아,,기타,수입,3661.5,22616
202401,IN,0307432010,I,인디아,,옴마스트레페스(Ommastrephes)종ㆍ로리고(Loligo)종ㆍ노토토다루스(Nototodarus)종ㆍ세피오투디스(Sepioteuthis)종,수입,34710,93552
202401,IN,0511919000,I,인디아,,"어류,갑각류,연체동물,수행동",수입,5,70
202401,IN,1604204010,I,인디아,,생선묵(게맛),수입,32880,98111
202401,IN,1605219000,I,인디아,,새우류(조제 또는 저장처리)(밀폐용기에 넣지 아니한 것)(기타),수입,2,69
202401,IN,2301201000,I,인디아,,어류의 분.조분 및 펠리트,수입,200000,410000
202401,IN,2501001010,I,인디아,,암염(岩鹽),수입,.7,11
202401,IN,2501001020,I,인디아,,천일염,수입,271927002.615,11522205
202401,IN,2501009010,I,인디아,,식염,수입,1,11
202401,IN,2501009090,I,인디아,,"기타소금,해수",수입,10000003.3,335057
202401,IN,7116102000,I,인디아,,양식진주로 만든 것   ,수입,.054,645
202401,IN,9601901090,I,인디아,,패각(기타),수입,.3,40
202401,IR,2501001010,I,이란,,암염(岩鹽),수입,33,873
202401,IS,0303599000,I,아이슬란드,경제협력개발기구/유럽자유무역연합,기타,수입,11139.6,62473
202401,IS,0303899050,I,아이슬란드,경제협력개발기구/유럽자유무역연합,볼낙(냉동)(적어를 포함한다),수입,139755,385260
202401,IS,0303899099,I,아이슬란드,경제협력개발기구/유럽자유무역연합,기타어류(냉동),수입,46400,81200
202401,IS,0303990000,I,아이슬란드,경제협력개발기구/유럽자유무역연합,기타,수입,47340,168788
202401,IS,0304831000,I,아이슬란드,경제협력개발기구/유럽자유무역연합,가자미(냉동한 피레트),수입,3000,30700
202401,IS,0304899000,I,아이슬란드,경제협력개발기구/유럽자유무역연합,기타어류의 기타(냉동한 피레트),수입,4320,54261
202401,IS,0511911090,I,아이슬란드,경제협력개발기구/유럽자유무역연합,부화용알(브라인슈림프 알 이,수입,1.5,3507
202401,IS,1504200000,I,아이슬란드,경제협력개발기구/유럽자유무역연합,어류의 지방과 기름 및 그 분획물[간유(肝油)는 제외한다],수입,.34,10
202401,IS,1604111000,I,아이슬란드,경제협력개발기구/유럽자유무역연합,연어(조제/밀폐용기에 넣은 것),수입,1.53,50
202401,IS,1604320000,I,아이슬란드,경제협력개발기구/유럽자유무역연합,캐비아 대용물,수입,77924,534969
202401,IT,0302912000,I,이탈리아,유럽연합/경제협력개발기구,어란(魚卵)ㆍ어백(魚白),수입,10,745
202401,IT,0303399000,I,이탈리아,유럽연합/경제협력개발기구,기타넙치류(냉동),수입,73378,165431
202401,IT,0303821000,I,이탈리아,유럽연합/경제협력개발기구,가오리(냉동),수입,6056,11278
202401,IT,0303990000,I,이탈리아,유럽연합/경제협력개발기구,기타,수입,14,62
202401,IT,0304871000,I,이탈리아,유럽연합/경제협력개발기구,참다랑어(냉동한 피레트),수입,771.3,27386
202401,IT,0305491000,I,이탈리아,유럽연합/경제협력개발기구,멸치(훈제/피레트포함),수입,.8,19
202401,IT,0511996000,I,이탈리아,유럽연합/경제협력개발기구,동물성의해면,수입,18.2,10912
202401,IT,1604131000,I,이탈리아,유럽연합/경제협력개발기구,정어리(밀폐용기에넣은것),수입,14.4,281
202401,IT,1604141011,I,이탈리아,유럽연합/경제협력개발기구,다랭이(기름담금),수입,93.64,1441
202401,IT,1604141019,I,이탈리아,유럽연합/경제협력개발기구,"다랭이류(다랭이, 가다랭이 이외 기타/조제/밀폐용기에 넣은 것)",수입,4407.525,61239
202401,IT,1604141021,I,이탈리아,유럽연합/경제협력개발기구,다랭이류(조제/밀폐용기에 넣은 것 이외 기타),수입,9169.92,133468
202401,IT,1604149000,I,이탈리아,유럽연합/경제협력개발기구,다랭이류(조제/밀폐용기에 넣은 것 이외 기타),수입,2.4,26
202401,IT,1604161000,I,이탈리아,유럽연합/경제협력개발기구,멸치(조제/밀폐용기에 넣은 것),수입,2567.52,42303
202401,IT,1604169000,I,이탈리아,유럽연합/경제협력개발기구,전갱이(조제/밀폐용기에 넣은 것 이외 기타),수입,144,2105
202401,IT,1604199090,I,이탈리아,유럽연합/경제협력개발기구,"어류조제품(연어,청어,고등어,기타/조제/밀폐용기에 넣은 것)",수입,4.27,17
202401,IT,1604310000,I,이탈리아,유럽연합/경제협력개발기구,캐비아,수입,41.74,28602
202401,IT,2501001020,I,이탈리아,유럽연합/경제협력개발기구,천일염,수입,1624.04,7798
202401,IT,2501009010,I,이탈리아,유럽연합/경제협력개발기구,식염,수입,536.55,32680
202401,IT,2501009090,I,이탈리아,유럽연합/경제협력개발기구,"기타소금,해수",수입,3.36,22
202401,JP,0106199000,I,일본,아시아.태평양 경제협력체/경제협력개발기구,기타 포유동물,수입,1098.026,180635
202401,JP,0301119000,I,일본,아시아.태평양 경제협력체/경제협력개발기구,기타(활어)(비단잉어 외  민물의 것),수입,28,1509
202401,JP,0301992000,I,일본,아시아.태평양 경제협력체/경제협력개발기구,방어(활어),수입,1157872,9256458
202401,JP,0301994091,I,일본,아시아.태평양 경제협력체/경제협력개발기구,"돔(기타, 참돔)",수입,139546,1151807
202401,JP,0301994099,I,일본,아시아.태평양 경제협력체/경제협력개발기구,"돔(기타, 기타)",수입,3162,26099
202401,JP,0301997000,I,일본,아시아.태평양 경제협력체/경제협력개발기구,먹장어(활어),수입,2304,19025
202401,JP,0301998000,I,일본,아시아.태평양 경제협력체/경제협력개발기구,넙치(활어),수입,3532,44532
202401,JP,0301999099,I,일본,아시아.태평양 경제협력체/경제협력개발기구,기타어류(활어),수입,11387,184003
202401,JP,0302492000,I,일본,아시아.태평양 경제협력체/경제협력개발기구,병어[팜푸스(Pampus)종],수입,1650,17577
202401,JP,0302550000,I,일본,아시아.태평양 경제협력체/경제협력개발기구,명태(신선 또는 냉장)(테라그라 찰코그라마),수입,191506,586577
202401,JP,0302820000,I,일본,아시아.태평양 경제협력체/경제협력개발기구,가오리와 홍어(라지대과)(신선 또는 냉장),수입,94147.7,482517
202401,JP,0302850000,I,일본,아시아.태평양 경제협력체/경제협력개발기구,돔(신선 또는 냉장)(스파리대과),수입,5780,8514
202401,JP,0302892000,I,일본,아시아.태평양 경제협력체/경제협력개발기구,갈치(신선 또는 냉장),수입,7650,42112
202401,JP,0302899090,I,일본,아시아.태평양 경제협력체/경제협력개발기구,"기타(신선 또는 냉장)(삼치,복어,병어,아귀 외 기타)",수입,600,1039
202401,JP,0303440000,I,일본,아시아.태평양 경제협력체/경제협력개발기구,눈다랑어(냉동),수입,3458.8,13505
202401,JP,0303451000,I,일본,아시아.태평양 경제협력체/경제협력개발기구,대서양 참다랑어(냉동)(터너스 티너스),수입,516,4826
202401,JP,0303460000,I,일본,아시아.태평양 경제협력체/경제협력개발기구,남방참다랑어(터너스맥코이/냉동),수입,29019.3,201673
202401,JP,0303599000,I,일본,아시아.태평양 경제협력체/경제협력개발기구,기타,수입,1270,3581
202401,JP,0303822000,I,일본,아시아.태평양 경제협력체/경제협력개발기구,홍어(냉동),수입,46630,152005
202401,JP,0303892000,I,일본,아시아.태평양 경제협력체/경제협력개발기구,갈치(냉동),수입,6536,30865
202401,JP,0303893090,I,일본,아시아.태평양 경제협력체/경제협력개발기구,돔(냉동)(기타),수입,825,4179
202401,JP,0303899099,I,일본,아시아.태평양 경제협력체/경제협력개발기구,기타어류(냉동),수입,11248,25263
202401,JP,0303912010,I,일본,아시아.태평양 경제협력체/경제협력개발기구,명란,수입,.1,13
202401,JP,0303912090,I,일본,아시아.태평양 경제협력체/경제협력개발기구,기타,수입,30,1083
202401,JP,0304871000,I,일본,아시아.태평양 경제협력체/경제협력개발기구,참다랑어(냉동한 피레트),수입,560.4,8691
202401,MY,0308901090,I,말레이시아,동남아국가연합/아시아.태평양 경제협력체,수생무척추동물의 기타(산 것),수입,335,8930
202401,CA,0308902010,E,카나다,아시아.태평양 경제협력체/경제협력개발기구/북미자유무역연합,우렁쉥이(냉동한 것),수출,20,611
202401,GU,0308902010,E,괌,,우렁쉥이(냉동한 것),수출,4,65
202401,US,0308902010,E,미국,아시아.태평양 경제협력체/경제협력개발기구/북미자유무역연합,우렁쉥이(냉동한 것),수출,1290.15,13277
202401,CA,0308902090,E,카나다,아시아.태평양 경제협력체/경제협력개발기구/북미자유무역연합,수생무척추동물의 기타(냉동 한것),수출,237.6,3065
202401,NZ,0308902090,E,뉴질랜드,아시아.태평양 경제협력체/경제협력개발기구,수생무척추동물의 기타(냉동 한것),수출,47.52,673
202401,US,0308902090,E,미국,아시아.태평양 경제협력체/경제협력개발기구/북미자유무역연합,수생무척추동물의 기타(냉동 한것),수출,5058.26,53006
202401,AU,0308902090,E,호주,아시아.태평양 경제협력체/경제협력개발기구,수생무척추동물의 기타(냉동 한것),수출,980,9604
202401,SG,1212292090,E,싱가포르,동남아국가연합/아시아.태평양 경제협력체,미역(기타),수출,5.5,774
202401,CN,1212292090,E,중국,아시아.태평양 경제협력체,미역(기타),수출,72,1031
202401,CN,1212292090,I,중국,아시아.태평양 경제협력체,미역(기타),수입,1.325,7
202401,GU,1212294090,E,괌,,파래(기타),수출,32,197
202401,US,1212294090,E,미국,아시아.태평양 경제협력체/경제협력개발기구/북미자유무역연합,파래(기타),수출,90,711
202401,CN,1212294090,I,중국,아시아.태평양 경제협력체,파래(기타),수입,24000,45400
202401,CA,1212295090,E,카나다,아시아.태평양 경제협력체/경제협력개발기구/북미자유무역연합,다시마(기타),수출,40.6,669
202401,VN,1212295090,E,베트남,동남아국가연합,다시마(기타),수출,18,265
202401,US,1212295090,E,미국,아시아.태평양 경제협력체/경제협력개발기구/북미자유무역연합,다시마(기타),수출,536.7,8126
202401,CL,1212295090,I,칠레,아시아.태평양 경제협력체,다시마(기타),수입,1.4,20
202401,RU,0305321000,I,러시아,,브레그마세로티대과외6종무리에놀레피디대과어류 건조한것 ,수입,4840,39073
202401,CN,0305321000,I,중국,아시아.태평양 경제협력체,브레그마세로티대과외6종무리에놀레피디대과어류 건조한것 ,수입,1,16
202401,CA,1604141012,E,카나다,아시아.태평양 경제협력체/경제협력개발기구/북미자유무역연합,다랭이(보일드),수출,2254.8,26078
202401,US,1604141012,I,미국,아시아.태평양 경제협력체/경제협력개발기구/북미자유무역연합,다랭이(보일드),수입,13.44,194
202401,FR,1604141019,I,프랑스,유럽연합/경제협력개발기구,"다랭이류(다랭이, 가다랭이 이외 기타/조제/밀폐용기에 넣은 것)",수입,.46,2
202401,MX,1604141019,E,멕시코,아시아.태평양 경제협력체/경제협력개발기구/북미자유무역연합,"다랭이류(다랭이, 가다랭이 이외 기타/조제/밀폐용기에 넣은 것)",수출,72,1034
202401,MM,1604141019,I,미얀마,동남아국가연합,"다랭이류(다랭이, 가다랭이 이외 기타/조제/밀폐용기에 넣은 것)",수입,1.46,8
202401,IT,1604141019,I,이탈리아,유럽연합/경제협력개발기구,"다랭이류(다랭이, 가다랭이 이외 기타/조제/밀폐용기에 넣은 것)",수입,4407.525,61239
202401,KH,1604141019,E,캄보디아,동남아국가연합,"다랭이류(다랭이, 가다랭이 이외 기타/조제/밀폐용기에 넣은 것)",수출,1729.2,14408
202401,DE,1604141019,I,독일,유럽연합/경제협력개발기구,"다랭이류(다랭이, 가다랭이 이외 기타/조제/밀폐용기에 넣은 것)",수입,3.6,36
202401,BH,1604141019,E,바레인,걸프협력회의,"다랭이류(다랭이, 가다랭이 이외 기타/조제/밀폐용기에 넣은 것)",수출,33.84,281
202401,MN,1604141019,E,몽고,,"다랭이류(다랭이, 가다랭이 이외 기타/조제/밀폐용기에 넣은 것)",수출,33446,223919
202401,CA,1604141019,E,카나다,아시아.태평양 경제협력체/경제협력개발기구/북미자유무역연합,"다랭이류(다랭이, 가다랭이 이외 기타/조제/밀폐용기에 넣은 것)",수출,9639.36,83596
202401,TH,1604141019,E,태국,동남아국가연합/아시아.태평양 경제협력체,"다랭이류(다랭이, 가다랭이 이외 기타/조제/밀폐용기에 넣은 것)",수출,1000,3898
202401,TH,1604141019,I,태국,동남아국가연합/아시아.태평양 경제협력체,"다랭이류(다랭이, 가다랭이 이외 기타/조제/밀폐용기에 넣은 것)",수입,14100,87933
202401,IN,1604141019,E,인디아,,"다랭이류(다랭이, 가다랭이 이외 기타/조제/밀폐용기에 넣은 것)",수출,792,4618
202401,ID,1604141019,I,인도네시아,동남아국가연합/아시아.태평양 경제협력체,"다랭이류(다랭이, 가다랭이 이외 기타/조제/밀폐용기에 넣은 것)",수입,22.1,151
202401,VN,1604141019,E,베트남,동남아국가연합,"다랭이류(다랭이, 가다랭이 이외 기타/조제/밀폐용기에 넣은 것)",수출,3520,54482
202401,VN,1604141019,I,베트남,동남아국가연합,"다랭이류(다랭이, 가다랭이 이외 기타/조제/밀폐용기에 넣은 것)",수입,985.77,13173
202401,JP,1604141019,I,일본,아시아.태평양 경제협력체/경제협력개발기구,"다랭이류(다랭이, 가다랭이 이외 기타/조제/밀폐용기에 넣은 것)",수입,13.104,508
202401,PH,1604141019,I,필리핀,동남아국가연합/아시아.태평양 경제협력체,"다랭이류(다랭이, 가다랭이 이외 기타/조제/밀폐용기에 넣은 것)",수입,2059.5,6392
202401,US,1604141019,E,미국,아시아.태평양 경제협력체/경제협력개발기구/북미자유무역연합,"다랭이류(다랭이, 가다랭이 이외 기타/조제/밀폐용기에 넣은 것)",수출,3420.006,26642
202401,US,1604141019,I,미국,아시아.태평양 경제협력체/경제협력개발기구/북미자유무역연합,"다랭이류(다랭이, 가다랭이 이외 기타/조제/밀폐용기에 넣은 것)",수입,25.212,532
202401,AU,1604141019,E,호주,아시아.태평양 경제협력체/경제협력개발기구,"다랭이류(다랭이, 가다랭이 이외 기타/조제/밀폐용기에 넣은 것)",수출,1584,26576
202401,AU,1604141019,I,호주,아시아.태평양 경제협력체/경제협력개발기구,"다랭이류(다랭이, 가다랭이 이외 기타/조제/밀폐용기에 넣은 것)",수입,2.441,48
202401,CN,1604141019,E,중국,아시아.태평양 경제협력체,"다랭이류(다랭이, 가다랭이 이외 기타/조제/밀폐용기에 넣은 것)",수출,2628,17489
202401,CN,1604141019,I,중국,아시아.태평양 경제협력체,"다랭이류(다랭이, 가다랭이 이외 기타/조제/밀폐용기에 넣은 것)",수입,1.31,6
202401,MY,1604141019,I,말레이시아,동남아국가연합/아시아.태평양 경제협력체,"다랭이류(다랭이, 가다랭이 이외 기타/조제/밀폐용기에 넣은 것)",수입,.6,3
202401,GB,1604141019,E,영국,경제협력개발기구,"다랭이류(다랭이, 가다랭이 이외 기타/조제/밀폐용기에 넣은 것)",수출,360,2523
202401,MP,1604141019,E,북마나리아나군도,,"다랭이류(다랭이, 가다랭이 이외 기타/조제/밀폐용기에 넣은 것)",수출,285.12,1898
202401,IT,1604141021,I,이탈리아,유럽연합/경제협력개발기구,다랭이류(조제/밀폐용기에 넣은 것 이외 기타),수입,9169.92,133468
202401,HK,1604141021,E,홍콩,아시아.태평양 경제협력체,다랭이류(조제/밀폐용기에 넣은 것 이외 기타),수출,900,6167
202401,TW,1604141021,E,대만,아시아.태평양 경제협력체,다랭이류(조제/밀폐용기에 넣은 것 이외 기타),수출,1440,10400
202401,MN,1604141021,E,몽고,,다랭이류(조제/밀폐용기에 넣은 것 이외 기타),수출,18293.56,123605
202401,CA,1604141021,E,카나다,아시아.태평양 경제협력체/경제협력개발기구/북미자유무역연합,다랭이류(조제/밀폐용기에 넣은 것 이외 기타),수출,4740.48,38380
202401,TH,1604141021,I,태국,동남아국가연합/아시아.태평양 경제협력체,다랭이류(조제/밀폐용기에 넣은 것 이외 기타),수입,16920,48940
202401,ID,1604141021,E,인도네시아,동남아국가연합/아시아.태평양 경제협력체,다랭이류(조제/밀폐용기에 넣은 것 이외 기타),수출,144,1043
202401,VN,1604141021,E,베트남,동남아국가연합,다랭이류(조제/밀폐용기에 넣은 것 이외 기타),수출,363.6,3250
202401,VN,1604141021,I,베트남,동남아국가연합,다랭이류(조제/밀폐용기에 넣은 것 이외 기타),수입,90856,299167
202401,JP,1604141021,E,일본,아시아.태평양 경제협력체/경제협력개발기구,다랭이류(조제/밀폐용기에 넣은 것 이외 기타),수출,2760,18540
202401,PH,1604141021,E,필리핀,동남아국가연합/아시아.태평양 경제협력체,다랭이류(조제/밀폐용기에 넣은 것 이외 기타),수출,1089.6,6286
202401,NZ,1604141021,E,뉴질랜드,아시아.태평양 경제협력체/경제협력개발기구,다랭이류(조제/밀폐용기에 넣은 것 이외 기타),수출,2872.8,18843
202401,US,1604141021,E,미국,아시아.태평양 경제협력체/경제협력개발기구/북미자유무역연합,다랭이류(조제/밀폐용기에 넣은 것 이외 기타),수출,36387.24,290145
202401,AU,1604141021,E,호주,아시아.태평양 경제협력체/경제협력개발기구,다랭이류(조제/밀폐용기에 넣은 것 이외 기타),수출,1971.24,14318
202401,SG,1604141021,E,싱가포르,동남아국가연합/아시아.태평양 경제협력체,다랭이류(조제/밀폐용기에 넣은 것 이외 기타),수출,1365.814,9380
202401,CN,1604141021,E,중국,아시아.태평양 경제협력체,다랭이류(조제/밀폐용기에 넣은 것 이외 기타),수출,22571.28,99325
202401,CN,1604141021,I,중국,아시아.태평양 경제협력체,다랭이류(조제/밀폐용기에 넣은 것 이외 기타),수입,21687.04,77468
202401,MY,1604141021,E,말레이시아,동남아국가연합/아시아.태평양 경제협력체,다랭이류(조제/밀폐용기에 넣은 것 이외 기타),수출,72,530
202401,TW,0303570000,I,대만,아시아.태평양 경제협력체,황새치(자이피어스글래디어스),수입,138067,616094
202401,JP,0303570000,E,일본,아시아.태평양 경제협력체/경제협력개발기구,황새치(자이피어스글래디어스),수출,177307,734291
202401,CN,0303570000,I,중국,아시아.태평양 경제협력체,황새치(자이피어스글래디어스),수입,48598.2,227414
202401,SC,0303570000,I,세이셜,,황새치(자이피어스글래디어스),수입,4385,20802
202401,GN,0303899099,E,기니아,,기타어류(냉동),수출,81000,132560
202401,MX,0303899099,I,멕시코,아시아.태평양 경제협력체/경제협력개발기구/북미자유무역연합,기타어류(냉동),수입,283590,339779
202401,MM,0303899099,I,미얀마,동남아국가연합,기타어류(냉동),수입,2118,1890
202401,BJ,0303899099,E,베닝,,기타어류(냉동),수출,28400,47084
202401,DO,0303899099,E,도미니카공화국,,기타어류(냉동),수출,81680,139159
202401,IT,0303899099,E,이탈리아,유럽연합/경제협력개발기구,기타어류(냉동),수출,13780,28633
202401,ZA,0303899099,I,남아프리카,,기타어류(냉동),수입,1926,2889
202401,TW,0303899099,E,대만,아시아.태평양 경제협력체,기타어류(냉동),수출,57190,263819
202401,TW,0303899099,I,대만,아시아.태평양 경제협력체,기타어류(냉동),수입,70711,213131
202401,AR,0303899099,I,아르헨티나,남미공동시장,기타어류(냉동),수입,136760,680657
202401,CA,0303899099,E,카나다,아시아.태평양 경제협력체/경제협력개발기구/북미자유무역연합,기타어류(냉동),수출,1365.5,15550
202401,BD,0303899099,E,방글라데시,,기타어류(냉동),수출,50250,72928
202401,RU,0303899099,E,러시아,,기타어류(냉동),수출,189000,332513
202401,RU,0303899099,I,러시아,,기타어류(냉동),수입,9042,26110
202401,SR,0303899099,I,수리남,,기타어류(냉동),수입,38520,69181
202401,TH,0303899099,E,태국,동남아국가연합/아시아.태평양 경제협력체,기타어류(냉동),수출,300,896
202401,TH,0303899099,I,태국,동남아국가연합/아시아.태평양 경제협력체,기타어류(냉동),수입,8245.403,14374
202401,TR,0303899099,E,튀르키예,경제협력개발기구,기타어류(냉동),수출,24161.1,28696
202401,IN,0303899099,I,인디아,,기타어류(냉동),수입,86302.5,170902
202401,ID,0303899099,I,인도네시아,동남아국가연합/아시아.태평양 경제협력체,기타어류(냉동),수입,153790,347713
202401,EC,0303899099,E,에쿠아도르,,기타어류(냉동),수출,27870,130976
202401,VN,0303899099,E,베트남,동남아국가연합,기타어류(냉동),수출,310853,650950
202401,VN,0303899099,I,베트남,동남아국가연합,기타어류(냉동),수입,31210.643,153758
202401,JP,0303899099,E,일본,아시아.태평양 경제협력체/경제협력개발기구,기타어류(냉동),수출,518,12677
202401,JP,0303899099,I,일본,아시아.태평양 경제협력체/경제협력개발기구,기타어류(냉동),수입,11248,25263
202401,PH,0303899099,E,필리핀,동남아국가연합/아시아.태평양 경제협력체,기타어류(냉동),수출,1910,2151
202401,GH,0303899099,E,가나,,기타어류(냉동),수출,54500,89975
202401,TG,0303899099,E,토고,,기타어류(냉동),수출,279000,452749
202401,NZ,0303899099,E,뉴질랜드,아시아.태평양 경제협력체/경제협력개발기구,기타어류(냉동),수출,800,3798
202401,NZ,0303899099,I,뉴질랜드,아시아.태평양 경제협력체/경제협력개발기구,기타어류(냉동),수입,19506,46334
202401,MA,0304871000,I,모로코,,참다랑어(냉동한 피레트),수입,4085.5,130799
202401,MA,0307431010,I,모로코,,세피아 오피시날리스(Sepia officinalis)ㆍ로시아 마크로소마(Rossia macrosoma)ㆍ세피올라(Sepiola)종,수입,30250.16,172205
202401,MA,1212216090,I,모로코,,우뭇가사리(기타)(식용의 것),수입,146460,402870
202401,MA,1604141039,I,모로코,,버니토우(기타),수입,1,13
202401,MG,0307521000,I,마다카스카르,,문어,수입,10215,53662
202401,MG,0307523000,I,마다카스카르,,쭈꾸미,수입,585,2659
202401,MM,0303230000,I,미얀마,동남아국가연합,틸라피아(냉동)(오레오크로미스종),수입,2538,5837
202401,MM,0303240000,I,미얀마,동남아국가연합,"메기(냉동)(판가시우스종,실루러스종,클라리아스종,익타루러스종)",수입,3240,6966
202401,MM,0303250000,I,미얀마,동남아국가연합,"잉어(사이프리너스 카르피오,카라시우스 카라시우스,크테노파린고돈 이델루스,하이포프탈미크티스종ㆍ시리누스종ㆍ마일로파린고돈 피세우스)",수입,5454,12544
202401,MM,0303899099,I,미얀마,동남아국가연합,기타어류(냉동),수입,2118,1890
202401,MM,0304991000,I,미얀마,동남아국가연합,기타 냉동연육,수입,58200,167460
202401,MM,0305539000,I,미얀마,동남아국가연합,기타 어류(건조),수입,5,105
202401,MM,0305595000,I,미얀마,동남아국가연합,복어(건조/염장불문/훈제제외),수입,5.119,9
202401,MM,0305599000,I,미얀마,동남아국가연합,"어류(대구,상어지느러미,멸치,명태,조기등외기타건조/훈제제외)",수입,27.852,188
202401,MM,0305620000,I,미얀마,동남아국가연합,"대구(염장,염수장)",수입,18.133,43
202401,MM,0305699000,I,미얀마,동남아국가연합,"어류(청어,대구,연어,송어,갈치,정어리,고등어 등 이외)",수입,1,7
202401,MM,0306149090,I,미얀마,동남아국가연합,갑각류 기타(냉동한 것)(훈제한것 외 기타),수입,22410,224132
202401,MM,0306959020,I,미얀마,동남아국가연합,건조한 것,수입,111.56,312
202401,MM,0307432010,I,미얀마,동남아국가연합,옴마스트레페스(Ommastrephes)종ㆍ로리고(Loligo)종ㆍ노토토다루스(Nototodarus)종ㆍ세피오투디스(Sepioteuthis)종,수입,7020,45630
202401,MM,1604131000,I,미얀마,동남아국가연합,정어리(밀폐용기에넣은것),수입,1550,3500
202401,MM,1604141019,I,미얀마,동남아국가연합,"다랭이류(다랭이, 가다랭이 이외 기타/조제/밀폐용기에 넣은 것)",수입,1.46,8
202401,MM,1604191090,I,미얀마,동남아국가연합,"어류조제품(연어,청어,정어리,고등어 등 밀폐용기에넣은것)",수입,1020,2665
202401,MM,1604199090,I,미얀마,동남아국가연합,"어류조제품(연어,청어,고등어,기타/조제/밀폐용기에 넣은 것)",수입,43.644,141
202401,MM,1604204090,I,미얀마,동남아국가연합,생선묵(게맛의 것 이외 기타),수입,1214.353,21940
